CLIENT_NUMBER,FEMALE,MALE,GENDER_UNKNOWN,MARRIED,DIVORCED,SINGLE,MARITAL_UNKNOWN,CHILD,YOUTH,ADULT,SENIOR,NON_SMOKER,UNDER_WEIGHT,NORMAL_WEIGHT,OVER_WEIGHT,OBESE,PROFESSION__ACCT,PROFESSION__AGET,PROFESSION__ANYS,PROFESSION__ARTD,PROFESSION__BCON,PROFESSION__DOCT,PROFESSION__INFO,PROFESSION__JUVE,NORM_Q1_BUY,NORM_Q2_BUY,NORM_Q3_BUY,NORM_Q4_BUY,NORM_PREM_PAID,notbuy,buy,propensity
50007721,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.065371,0.973085906,0.026914094,0
50007792,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.04,0.892263176,0.107736824,0
50007822,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.005,0.906443502,0.093556498,0
50007823,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.05,0.886273022,0.113726978,0
50007830,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0290247,0.944215711,0.055784289,0
50007834,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.04,0.902917624,0.097082376,0
50007850,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0290247,0.944215711,0.055784289,0
50007903,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0290247,0.937781266,0.062218734,0
50007931,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.003286,0.891659183,0.108340817,0
50007936,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.005,0.940890705,0.059109295,0
50007966,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0290247,0.944215711,0.055784289,0
50008061,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.008253,0.884439411,0.115560589,0
50008079,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0290247,0.944215711,0.055784289,0
50008100,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0072,0.838998911,0.161001089,0
50008102,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.01,0.945374978,0.054625022,0
50008125,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.021,0.938326066,0.061673934,0
50008131,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0290247,0.937781266,0.062218734,0
50008134,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00038735,0.902664782,0.097335218,0
50008168,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0625,0,0,0,0.21429932,0.945739974,0.054260026,0
50008231,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0083,0.901849511,0.098150489,0
50008239,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0290247,0.944215711,0.055784289,0
50008265,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.036814,0.943734422,0.056265578,0
50008268,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.34375,0,0,0,0.04269075,0.839279641,0.160720359,0
50008274,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03177657,0.944046121,0.055953879,0
50008302,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.003286,0.915982143,0.084017857,0
50008314,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.005,0.947021749,0.052978251,0
50008320,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0074535,0.906200128,0.093799872,0
50008399,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0045,0.945705867,0.054294133,0
50008434,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.906937723,0.093062277,0
50008458,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.00649251,0.885256174,0.114743826,0
50008512,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00235,0.946796446,0.053203554,0
50008539,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.04197064,0.935081741,0.064918259,0
50008540,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.04192812,0.919850487,0.080149513,0
50008542,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0.00043,0.908975811,0.091024189,0
50008547,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.005,0.944892285,0.055107715,0
50008569,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.02158739,0.931217791,0.068782209,0
50008578,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.28125,0,0,0,0.00547268,0.875151532,0.124848468,0
50008586,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.025,0.94446287,0.05553713,0
50008888,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.03125,0,0,0,0.00197276,0.962354945,0.037645055,0
50009076,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.06285,0.748250795,0.251749205,0
50009158,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0.02134479,0.826613703,0.173386297,0
50009234,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00084,0.936827366,0.063172634,0
50009337,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0471,0.911957849,0.088042151,0
50009513,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00140712,0.936788141,0.063211859,0
50009536,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00365,0.915949408,0.084050592,0
50009598,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.02500383,0.930961688,0.069038312,0
50009786,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.28125,0,0,0,0.0193139,0.808799321,0.191200679,0
50009807,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.005,0.786736227,0.213263773,0
50009838,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.0082535,0.884439351,0.115560649,0
50009936,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.03246255,0.931615488,0.068384512,0
50009987,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0072,0.822707015,0.177292985,0
50009994,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.008253,0.915534462,0.084465538,0
50010099,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.81554767,0.18445233,0
50010115,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.25,0.032311,0.903719337,0.096280663,0
50010119,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.02600004,0.939079246,0.060920754,0
50010139,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.028,0.937851083,0.062148917,0
50010141,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.03246255,0.931615488,0.068384512,0
50010142,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.049875,0.754618012,0.245381988,0
50010174,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.005,0.839345809,0.160654191,0
50010198,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0072,0.838998911,0.161001089,0
50010203,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0082535,0.915534417,0.084465583,0
50010207,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00578,0.902109814,0.097890186,0
50010209,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.003804,0.902313495,0.097686505,0
50010220,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00380388,0.902313507,0.097686493,0
50010221,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00380388,0.902313507,0.097686493,0
50010254,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00853815,0.94546311,0.05453689,0
50010257,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.00833487,0.924493667,0.075506333,0
50010270,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.00510071,0.906433524,0.093566476,0
50010328,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.025,0.9351361,0.0648639,0
50010364,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.01,0.915376489,0.084623511,0
50010365,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0027,0.857630609,0.142369391,0
50010372,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.015,0.71365578,0.28634422,0
50010376,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0047,0.946657973,0.053342027,0
50010377,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0625,0,0,0,0.01,0.956763447,0.043236553,0
50010404,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.000405,0.902662971,0.097337029,0
50010423,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.01825955,0.938511093,0.061488907,0
50010488,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0.0291,0.825311249,0.174688751,0
50010495,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0.0290247,0.65131591,0.34868409,0
50010498,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0,0.896673978,0.103326022,0
50010557,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.00086,0.73995374,0.26004626,0
50010566,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.01755,0.939641602,0.060358398,0
50010587,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.038125,0.90310948,0.09689052,0
50010612,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.021,0.883523197,0.116476803,0
50010615,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0.00510071,0.872454816,0.127545184,0
50010628,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0.0049524,0.936538275,0.063461725,0
50010680,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.01828551,0.931464471,0.068535529,0
50010698,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.01,0.946344422,0.053655578,0
50010709,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.28125,0,0,0,0,0.875848467,0.124151533,0
50010868,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03,0.899582375,0.100417625,0
50010877,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.025,0.945447568,0.054552432,0
50010954,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.916277128,0.083722872,0
50010964,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.820051904,0.179948096,0
50011046,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.34375,0,0,0,0,0.774306309,0.225693691,0
50011059,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00650485,0.915692271,0.084307729,0
50011322,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.009065,0.945431363,0.054568637,0
50011467,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0.0237,0.841456646,0.158543354,0
50011481,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.10672395,0.939236819,0.060763181,0
50011526,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0237,0.91412834,0.08587166,0
50011528,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.025,0.974294012,0.025705988,0
50011568,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.28125,0,0,0,0.0193295,0.808796503,0.191203497,0
50011570,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.15625,0,0,0,0.02,0.940681898,0.059318102,0
50011598,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0237,0.904574198,0.095425802,0
50011628,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.015,0.945072521,0.054927479,0
50011662,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.025,0.938055063,0.061944937,0
50011667,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.917718033,0.082281967,0
50011668,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0,0.898414858,0.101585142,0
50011673,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.02,0.906562714,0.093437286,0
50011675,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.02039812,0.904906675,0.095093325,0
50011762,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.02,0.915936265,0.084063735,0
50011779,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0262,0.905947316,0.094052684,0
50011881,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.15625,0,0,0,0.025,0.963979569,0.036020431,0
50011932,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.12760896,0.904107167,0.095892833,0
50012006,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.0001044,0.933985035,0.066014965,0
50012079,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.00140712,0.929560876,0.070439124,0
50012088,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0087,0.940225366,0.059774634,0
50012153,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0.859699666,0.140300334,0
50012239,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0051323,0.917264111,0.082735889,0
50012260,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.625,0,0.571428571,0,0.0194,0.292784605,0.707215395,1
50012283,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.02134479,0.944686445,0.055313555,0
50012296,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.02134479,0.93830275,0.06169725,0
50012334,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0,0.873116485,0.126883515,0
50012390,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0496148,0.937481588,0.062518412,0
50012414,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.021,0.944707491,0.055292509,0
50012483,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0255,0.944432221,0.055567779,0
50012516,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.05925,0.910811415,0.089188585,0
50012547,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0.009656,0.858333412,0.141666588,0
50012681,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0.00853815,0.91596851,0.08403149,0
50012690,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.40625,0,0,0,0.000475,0.731103853,0.268896147,0
50012906,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.02,0.906562714,0.093437286,0
50012939,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03125,0.03030303,0,0,0.05,0.909362768,0.090637232,0
50013083,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0066,0.90202518,0.09797482,0
50013085,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.21344439,0.931718916,0.068281084,0
50013132,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00650485,0.915692271,0.084307729,0
50013138,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.000288,0.925147322,0.074852678,0
50013254,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.02,0.945748078,0.054251922,0
50013293,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.00375,0.906567278,0.093432722,0
50013300,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0258,0.944413824,0.055586176,0
50013339,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0625,0,0,0,0.00328918,0.900787389,0.099212611,0
50013415,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.125,0,0,0,0,0.79803458,0.20196542,0
50013588,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0.142857143,0,0.0002025,0.905630908,0.094369092,0
50013616,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.78125,0,0,0,0.00531667,0.362943416,0.637056584,1
50013618,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.96875,0,0,0,0.00435,0.325074696,0.674925304,1
50013620,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.906937723,0.093062277,0
50013710,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0.00458284,0.504563559,0.495436441,0
50013711,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.34375,0,0,0,0.037,0.448761681,0.551238319,1
50013863,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.00324954,0.944918404,0.055081596,0
50013916,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.01,0.834935424,0.165064576,0
50013939,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.00833487,0.939176845,0.060823155,0
50013973,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.1,0.843178369,0.156821631,0
50014124,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.2,0.93271146,0.06728854,0
50014166,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.025,0.91400904,0.08599096,0
50014309,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.012,0.938931775,0.061068225,0
50014310,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0045,0.945705867,0.054294133,0
50014311,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.0057,0.945633835,0.054366165,0
50014314,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.025,0.738165628,0.261834372,0
50014341,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.021,0.944707491,0.055292509,0
50014381,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.761829266,0.238170734,0
50014396,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0625,0,0,0,0.01389124,0.956574989,0.043425011,0
50014419,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0.05,0.852504521,0.147495479,0
50014424,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.01,0.93906562,0.06093438,0
50014432,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00325,0.917430854,0.082569146,0
50014436,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.021,0.944707491,0.055292509,0
50014443,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.40625,0.757575758,0,0,0.00694562,0.787131842,0.212868158,0
50014600,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0.02426425,0.931017203,0.068982797,0
50014882,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03030303,0,0,0.0404,0.942822737,0.057177263,0
50015304,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.00045,0.524420919,0.475579081,0
50015368,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0.035,0.882666942,0.117333058,0
