Source,Tweet Source,Company,Review Date,User Location,Review
Twitter,Twitter Web App,LIC India,2/11/2020 13:10,,"RT @mayra9888: @Dpiff_official @LICIndiaForever #HarshadChopda the king of expressions #bestactor 

#dpiff2020 #Dpiffdiaries https://t.co/2…"
Twitter,Twitter Web App,LIC India,2/11/2020 13:09,,RT @tinystature: @Dpiff_official @LICIndiaForever He is ruling and winning heart since 14 years through his commendable acting. #HarshadCho…
Twitter,Twitter Web App,LIC India,2/11/2020 13:09,,"RT @Soumiayasmine1: @Dpiff_official @LICIndiaForever This fabulous actor deserve all the appreciation #HarshadChopda 

#dpiff2020 #bestacto…"
Twitter,Twitter Web App,LIC India,2/11/2020 13:09,,"RT @4everhcfan: @Dpiff_official @LICIndiaForever He was looking for answers to his questions after cheating
#harshadchopda
#Dpiff2020
♡ htt…"
Twitter,Twitter Web App,LIC India,2/11/2020 13:09,,RT @anjana38829090: @Dpiff_official @LICIndiaForever I nominate #HarshadChopda as the best actor  #dpiff #dpiff2020 #BestActor @Dpiff_offic…
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/11/2020 14:41,Mumbai,And Shivam from Prabhadevi again for assuring me of my investment’s safety. Thank You @ICICIPruLife for understanding my pain.
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/11/2020 14:41,Mumbai,Thank you @ICICIPruLife for your amazingly quick response. Would like to thank Parthiban from the Bangalore residen… https://t.co/GVINiRWxdr
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/11/2020 14:38,"Delhi,Mumbai,Bengaluru,",@BajajAllianzLIC Kindly let me know who will pay the interest for the delay in payment We have heard that… https://t.co/gaQ3TcYDyI
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/11/2020 14:03,,"@ICICIPruLife third class service, shared customers personal information with fraudster"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/11/2020 13:54,"Pune, India  + Azamgarh","@ICICIPruLife I have request es for cancel karoon of term policy as part of OB12927730 and OB12927630, it's been 10… https://t.co/tsOwTG1oJc"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/11/2020 13:16,"Delhi,Mumbai,Bengaluru,",@BajajAllianzLIC this is really the height of your carelessness and unprofessionalism.That is why I prefer going fo… https://t.co/ZZhyMcfShg
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/11/2020 12:45,,RT @hbmehta1992: @ICICIPruLife I have to fly aboard on 14th Feb. all I am asking to get the physical medical to be done. Why is it so diffi…
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/11/2020 12:27,"Bangalore, Karnataka, India",@ICICIPruLife Give me a call on 8105317497
Twitter,Twitter Web App,ICICI Prudential Life Insurance,2/11/2020 12:19,"Bangalore, Karnataka, India","@ICICIPruLife
#GhatkoparBranchMUMBAI #RachanaThakkar #ParvezKhan 
Worst service experience 
1. Requested for monthl… https://t.co/cyhDs7XhhK"
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/11/2020 11:58,,@ICICIPruLife @HDFCLIFE @MaxLifeIns @ICICIPruLife since ICICI is not able to deiver on their promise. Who can help… https://t.co/g0viBjT4dy
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/11/2020 11:57,,@ICICIPruLife I have not received any call from your team to schedule physical medicals which needs to be done on p… https://t.co/SJnGxjygHe
Twitter,Twitter Web App,ICICI Prudential Life Insurance,2/11/2020 11:34,Khawaja colony,"#AmazonPayICICICardQuiz
@amazonIN 
@ICICIBank 
@ICICIBank_Care 
@ICICI_Direct 
@ICICIPruLife 
@ICICIPruMF… https://t.co/Xhyik8EfRq"
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/11/2020 10:22,,@ICICIPruLife I have to fly aboard on 14th Feb. all I am asking to get the physical medical to be done. Why is it s… https://t.co/UREtE230bo
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/11/2020 10:16,,"@ICICIPruLife @ICICIBank_Care Thanks, However that still didn't lead to a conclusive solution. Today I had sent an… https://t.co/PFZIOHOVVT"
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/11/2020 9:36,,RT @hbmehta1992: @ICICIPruLife Wow. I have been talking to ur contact centre using same application number and you guys are denying the fac…
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/11/2020 9:34,,@ICICIPruLife Wow. I have been talking to ur contact centre using same application number and you guys are denying… https://t.co/SO3uDm7ThE
Twitter,Twitter Web App,ICICI Prudential Life Insurance,2/11/2020 9:20,,RT @Aks81642638: @ICICIPruLife Andrea called me on Friday and take the full details and I supposed to get the call back for resolution on m…
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/11/2020 8:21,,@ICICIPruLife  I purchased policy more than a month ago but didn’t receive the hard copy. Need help.
Twitter,Twitter Web App,ICICI Prudential Life Insurance,2/11/2020 7:48,,"@ICICIPruLife Policy#19683592,,,Why has ICICIPRU initiated and received a transaction charge fee directly from my i… https://t.co/EoeM5ZR334"
Twitter,Twitter Web App,ICICI Prudential Life Insurance,2/11/2020 7:44,,"@ICICIPruLife Policy#19683592,,,Why has ICICIPRU initiated and received a transaction charge fee directly from my i… https://t.co/d1nBfznV1e"
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/11/2020 3:38,"New Delhi, India",RT @iamhindostan: I have got call from this number in yesterday morning and executive was a lady and she have promised me that your  proble…
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/11/2020 3:36,"New Delhi, India",I have got call from this number in yesterday morning and executive was a lady and she have promised me that your… https://t.co/Do0RripPMf
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/11/2020 3:33,"New Delhi, India","@ICICIPruLife @ICICIBank @aajtak Dear team, 
    I Amit kumar and my policy number this is 66188687 and ICICI Pru A… https://t.co/2POBylvkxj"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/11/2020 3:08,"Kolkata, India",@ICICIBank_Care @NaMo4PM @ZeeNewsHindi @CNBC_Awaaz @republic @Harvard @IIM_Calcutta @IITKgp @RahulGandhi… https://t.co/aFcDNrv7Ah
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 18:03,,@ICICIPruLife @ICICIBank Request you to check your DM.... thank you
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/10/2020 17:14,,Also have email from them stating that this has been corrected but they still keep sending me these emails. I urge… https://t.co/rzOfflZZd9
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/10/2020 17:14,,@ICICIBank_Care @ICICIBank @ICICIPruMF @ICICIPruLife @nsitharaman @RBI after sending several reminders not to send… https://t.co/6Huet629Js
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 17:01,,"RT @ICICIPruLife: Watch this video to know more about the important elements to be considered while preparing a financial road map. 
#Missi…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 17:01,,"RT @ICICIPruLife: Mr. Amit Palta, Chief Distribution Officer, ICICI Prudential Life talks about the right selling practices of a life insur…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 17:01,,"RT @ICICIPruLife: Mr. Pranav Mishra, Senior General Manager, ICICI Bank talks about the key steps needed to build a strong relationship wit…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 17:01,,"RT @ICICIPruLife: What will be the future of life insurance in India?
Watch Mr. N S Kannan, MD &amp; CEO – ICICI Prudential Life, as an eminent…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 17:00,,"RT @ICICIPruLife: Finally, it’s here! A term plan which covers you, even if you have hypertension.

Introducing ICICI Pru Precious Life - a…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 17:00,,"RT @ICICIPruLife: Simple, safe and swift! Now all ICICI Prudential Life Insurance premiums can be paid using @BharatBillPay. https://t.co/q…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 17:00,,"RT @ICICIPruLife: Now, plan a retirement which takes you around the world with the all-new ICICI Pru Lakshya Lifelong Income.
Get regular i…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 16:59,,"RT @ICICIPruLife: Make smart investment choices today, for a better tomorrow. 
Get a lump sum amount and the power to upgrade to a better l…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 16:59,,"RT @ICICIPruLife: With the all-new ICICI Pru Lakshya Lifelong Income plan, you get regular income up to the age of 99 years thus ensuring y…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 16:43,,@shilpidasgupta_ @ShefVaidya @thekiranbedi @ICICIPruLife Request you to kindly consider taking Icici prudential lif… https://t.co/2CB5TiqRe5
Twitter,Twitter Web App,ICICI Prudential Life Insurance,2/10/2020 16:43,Mumbai,@ICICIPruLife I want to surrender my policy. Your customer care asked me to go to the branch to do it and you branc… https://t.co/JMjoKtGkjU
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/10/2020 15:32,Mumbai,"@Mahasuvy22 @RRaaavvv @HDFCLIFE @ICICIPruLife And the worst part, you go to a branch, they give you a ‘Token’ numbe… https://t.co/5nU913zUDF"
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/10/2020 15:29,Mumbai,@Mahasuvy22 @RRaaavvv @HDFCLIFE @ICICIPruLife The top management keeps pressurising the untrained / ill trained sal… https://t.co/beT8GcLS9T
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/10/2020 15:23,Mumbai,@Mahasuvy22 @RRaaavvv @HDFCLIFE @RRaaavvv at least ICICI Pru asked me to DM my contact and trying to help. But HDFC… https://t.co/JSNWCdjtq5
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/10/2020 14:21,,"RT @ICICIPruLife: Introducing One Day Life claim settlement*, because in times of need every day matters.

To know more/T &amp; C, visit: https…"
Twitter,Twitter Web App,ICICI Prudential Life Insurance,2/10/2020 12:48,,@ICICIPruLife Andrea called me on Friday and take the full details and I supposed to get the call back for resoluti… https://t.co/LsNnVFvCCX
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/10/2020 12:01,Mumbai,@ICICIPruLife My 83 year old father and I have been cheated by your sales team at Prabhadevi Branch Mumbai.
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 11:46,"Kolkata, India",@ICICIBank_Care @NaMo4PM @ZeeNewsHindi @CNBC_Awaaz @republic @Harvard @IIM_Calcutta @IITKgp @RahulGandhi… https://t.co/6fwbLQ8Kr1
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 11:30,"Lucknow, India","@ICICILombard Please solve my request
Request No. 10022020109
@ICICIPruLife"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 11:29,"Lucknow, India","Please solve my request
Request No. 10022020109
@ICICIPruLife"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 11:09,"Kolkata, India",@ICICIPruLife i have send email on  27th Jan 2020 for my pension option but not got revert even after 4 reminder em… https://t.co/KcrMLnWJhl
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 10:56,,@ICICIPruLife I am existing customer not able to cont customer care can you plz arrange call back to me my no is 8898640888
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 10:33,Mumabai,@ICICIPruLife @MediAssistIndia  ur services r absolute waste of tim im awaitin 4 my policy since 3wks nd aftr 2week… https://t.co/lWh6WlK6FJ
Twitter,Trooya,ICICI Prudential Life Insurance,2/10/2020 10:20,"Mumbai, India","@Brinda50967418 Hi, we are @ICICIBank. For any life insurance related queries, please write to @ICICIPruLife."
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/10/2020 9:28,,"RT @hbmehta1992: @ICICIPruLife Termplan #OB13005925
I have removed term plan from you guys on a Sunday with a promise to get all the physic…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 8:49,,@ICICIPruLife wonderful scam.. you hv cancelled my policy and not informed me. Your customer service says all is we… https://t.co/zYVe48BgpV
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/10/2020 8:32,,"@ICICIPruLife Termplan #OB13005925
I have removed term plan from you guys on a Sunday with a promise to get all the… https://t.co/gWiRMqGTSV"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 8:06,"New Delhi, India",".@ICICIPruLife Even having all required doccumants I am not getting any claim settlement, Is it fair ? If you can't… https://t.co/FE8pb0cnDC"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 6:51,"Bhubaneshwar, India","@ICICIPruLife @ICICIPruLife Even after one &amp; half months of buying the policy, company unable to provide policy doc… https://t.co/nd3O1YlKVf"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 6:51,"Bhubaneshwar, India","@ICICIPruLife @ICICIPruLife Even after one &amp; half months of buying the policy, company unable to provide policy doc… https://t.co/1rYhKF5Z6k"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 6:50,"Bhubaneshwar, India","@ICICIPruLife @ICICIPruLife Even after one &amp; half months of buying the policy, company unable to provide policy doc… https://t.co/FtTSCeJKD6"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 6:49,"Bhubaneshwar, India","@ICICIPruLife Even after one &amp; half months of buying the policy, company unable to provide policy documents !!! Ver… https://t.co/1x6SVZ6vpw"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 6:26,"नई दिल्ली, भारत !  Siliguri ",@ICICIPruLife how many time do you charged on 1ECS gets bounce ??
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 6:16,,@Manekagandhibjp @KareenaMania @KARISHMAK_TANNA @priyankac19 @AshwiniBhide @TheFarahKhan @ICICIPruLife @itsKajolD… https://t.co/7IuU3h9YIF
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/10/2020 6:05,Bombay,"RT @ICICIPruLife: Introducing One Day Life claim settlement*, because in times of need every day matters.

To know more/T &amp; C, visit: https…"
Twitter,Twitter Web App,ICICI Prudential Life Insurance,2/10/2020 6:04,"Pune, India",@ICICIPruLife See below where it says to submit PHD online. However I was sent email repeatedly to submit signed an… https://t.co/uDjZgKyvzE
Twitter,Twitter Web App,ICICI Prudential Life Insurance,2/10/2020 6:01,"Pune, India",@ICICIPruLife  See below where I was told I only need to pay the premium due. Now I am being asked to pay the fees… https://t.co/QzccOOc6nW
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/10/2020 5:51,"Marattahalli, Bengaluru South","@ICICIPruLife Yes, please ask them to call again as we weren't able to address the issue yet."
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 5:28,,@ICICIPruLife Yes thanks. Issue seems sorted out. But I'm waiting for the monies now
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 5:16,Delhi,"@ICICIPruLife Very poor service, please don't go with ICICI Prudential.

I have taken policy on 30th Nov 2019 and e… https://t.co/HajSW0gSWG"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 5:16,Delhi,"@ICICIPruLife Very poor service, please don't go with ICICI Prudential.

I have taken policy on 30th Nov 2019 and e… https://t.co/yLj4uACsaF"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 5:15,Delhi,"@ICICIPruLife Very poor service, please don't go with ICICI Prudential.

I have taken policy on 30th Nov 2019 and e… https://t.co/8I4pzEhxOZ"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 5:11,Delhi,@ICICIPruLife Please cancel my term plan - don't want to go with ICICI pru . Very poor customer service
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 5:10,Delhi,@a_n_tripathi @ICICIPruLife Are you also facing any issues? I am also trying to reach out to ICICI Prudential team… https://t.co/xWGosLsoVq
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 3:36,"Lucknow, India",@ICICIPruLife Cancel my health insurance policy
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 3:35,"Lucknow, India",@ICICIPruLife Castmer care ka number bataye??
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 3:10,"Kolkata, India",@ICICIBank_Care @NaMo4PM @ZeeNewsHindi @CNBC_Awaaz @republic @Harvard @IIM_Calcutta @IITKgp @RahulGandhi… https://t.co/94pIAoj7Ll
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/10/2020 2:43,India,"RT @ICICIPruLife: Introducing One Day Life claim settlement*, because in times of need every day matters.

To know more/T &amp; C, visit: https…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/9/2020 19:37,,Will someone give response from the company to solve the complaint or should i go to consumer court and file FIR… https://t.co/QSCT5IbBxE
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/9/2020 18:04,,@ICICIPruLife - why do you have two sites for buying insurance online. As an NRI - you have one which do not have i… https://t.co/PR4aYbpqkL
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/9/2020 16:32,India,RT @kumarprads: @ICICIPruLife not sure how you guys got good claim settlement ratio and may be that is also rigged like your policy renewal…
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/9/2020 15:43,"Pune, India","RT @kumarprads: @ICICIPruLife  also earlier I was told late fee etc will be waived if u renew before April 2020, now after I made payment,…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/9/2020 11:04,,"RT @ICICIPruLife: Introducing One Day Life claim settlement*, because in times of need every day matters.

To know more/T &amp; C, visit: https…"
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/9/2020 7:54,"Kopar Khairane, Navi Mumbai",@ICICIPruMF @ICICIPruLife Thank you. Atleast you replied. @ICICIPruLife was so ashamed they didn’t even consider replying.
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/9/2020 7:53,"Kolkata, India",@ICICIBank_Care @NaMo4PM @ZeeNewsHindi @CNBC_Awaaz @republic @Harvard @IIM_Calcutta @IITKgp @RahulGandhi… https://t.co/KsiKqd2wEo
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/9/2020 7:05,Delhi,"RT @guptab02: @ICICIBank @ICICIPruLife @policybazaar
@HDFCLIFE

Never thought purchasing life insurance policy from ICICI pru would be so b…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/9/2020 4:54,Delhi,"@ICICIBank @ICICIPruLife @policybazaar
@HDFCLIFE

Never thought purchasing life insurance policy from ICICI pru wou… https://t.co/0lycUeb05W"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/9/2020 4:53,Delhi,"@ICICIPruLife @policybazaar @HDFCLIFE @MaxLifeIns 
@ICICIBank
@SBILife
@RBI @PMOIndia
HDFC, Maxlife-you guys have c… https://t.co/MBMFJWDY5y"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/9/2020 4:05,"Gurgaon, India",@ICICIPruLife @ICICIBank_Care @RBI @irda Issue not resolved..i want refund of my money..i donot want to take this policy
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 21:29,"Pune, India",@ICICIPruLife not sure how you guys got good claim settlement ratio and may be that is also rigged like your policy renewal process.
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 21:27,"Pune, India","@ICICIPruLife  if such harassment is done to the policy holder, how can I trust you guys that claims will be settled without hassle."
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 21:26,"Pune, India","@ICICIPruLife  also earlier I was told late fee etc will be waived if u renew before April 2020, now after I made p… https://t.co/0FAiVS0azY"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 21:25,"Pune, India","@ICICIPruLife Do you guys have any process? I get email that Health declaration can be submitted online, once I do… https://t.co/Hyuv0tUOue"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 20:29,,"@ICICIPruLife @ICICIBank @ICICIPruLife
@ICICIBank
Upsetting.... Depressing reciprocation......"
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/8/2020 16:37,,@ICICIPruLife @ICICIBank_Care 9039944377 call me tomorrow afternoon
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/8/2020 12:35,,@ICICIPruLife @ICICIBank_Care i have already send you yesterday https://t.co/j3Fdc2XrMf
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 11:37,Mumbai,"Today's Hosting For ICICI Prudential Life Insurance. @ICICIPruLife 🎤

#corporateevents #anchor #hosting https://t.co/Eyr96d1cV4"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 11:20,Pune,@ICICIPruLife @ICICIBank @ICICILombard Still No Solution from Your end.... Is this a good service??? NO worst Service Insurance Companies...
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/8/2020 11:12,,@ICICIPruLife @ICICIBank_Care you have debited the premium for my policy before due date and you have send wrong pr… https://t.co/pa6L1rJiEk
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 10:00,,Misselling and fraud done by your employee in our absence of any knowledge he discontinued our old policies and cre… https://t.co/9Anidyht9P
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 9:54,"Kolkata, India",@ICICIPruLife Plz check DM for details
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 7:20,Planet Earth,RT @AYYANSELVA: Dear @ICICIPruLife I have sent many e-mails to update my Full Name and New Nominee name in the policy of Pradhan Mantri Jee…
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 7:18,"Hyderabad, India",RT @AYYANSELVA: Dear @ICICIPruLife I have sent many e-mails to update my Full Name and New Nominee name in the policy of Pradhan Mantri Jee…
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/8/2020 7:17,Chennai🚂Noida🛫Beijing🛬MAA,"Please refer the following Reference ID No's 
168689558
168836501
169071965
169174408
170248647
As per policy certi… https://t.co/gtaCqWNRiI"
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/8/2020 7:07,Chennai🚂Noida🛫Beijing🛬MAA,Dear @ICICIPruLife I have sent many e-mails to update my Full Name and New Nominee name in the policy of Pradhan Ma… https://t.co/JMtHbmyuf6
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 5:30,"Kolkata, India","RT @Uttam_bain: @ICICIPruLife Hello sir I've a Terms insurance from you for 30yrs terms , if I'm died in #coronavirus effect then eligible…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 5:30,"Kolkata, India","@ICICIPruLife Hello sir I've a Terms insurance from you for 30yrs terms , if I'm died in #coronavirus effect then e… https://t.co/cRYdgTeOyr"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 3:27,"Kolkata, India",@ICICIBank_Care @NaMo4PM @ZeeNewsHindi @CNBC_Awaaz @republic @Harvard @IIM_Calcutta @IITKgp @RahulGandhi… https://t.co/R1pc7DeyXI
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/8/2020 2:27,,"@ICICIPruLife Problem solved
Money was transferred to ICICI Bundgarden branch and reverted back promptly"
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/8/2020 0:50,New Delhi,@ICICIPruLife No one has contacted me. Your entire customer service system seems to be feeding you also incorrect information.
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/7/2020 19:18,India,"RT @ICICIPruLife: Introducing One Day Life claim settlement*, because in times of need every day matters.

To know more/T &amp; C, visit: https…"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/7/2020 17:18,,@ICICIPruLife @PMOIndia @nsitharaman the person who contacted me assured that wrong has been done with me...they wi… https://t.co/fsm8N7Uq0r
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/7/2020 16:14,BOMBAY,"#LIC IPO: 5 things to know about the upcoming share sale https://t.co/6FhyG7TQt0 via @BT_India

#LIC… https://t.co/gqMZyI90do"
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/7/2020 13:51,"Marattahalli, Bengaluru South",@ICICIPruLife DM'ed the policy number. Hope you do your actions to restore the faith!!
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/7/2020 12:26,,"@ICICIPruLife you guys are euch a fraud, I cancelled my policy on 13/01/20 and still you have not refunded my money… https://t.co/pvO0V2gfEp"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/7/2020 12:25,India,@ICICIPruLife Can ICICI Prudential Life tell me the total amount to be received after 10 years for investmenting rs… https://t.co/vQL8V3VM8N
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/7/2020 12:24,"Dubai, UAE","@ICICIPruLife my application #OB12960531, I m NRI customer and before buying the policy i clearly told that coming… https://t.co/irGUWdeFSD"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/7/2020 10:34,,@ICICIPruLife I have DMed
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/7/2020 9:40,"Kolkata, India",@ICICIBank_Care @NaMo4PM @ZeeNewsHindi @CNBC_Awaaz @republic @Harvard @IIM_Calcutta @IITKgp @RahulGandhi… https://t.co/EnwgLcppvI
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/7/2020 8:14,,@ICICIPruLife My policy matures this month and the bank account linked to it is not mine. The agent Muthukumar or w… https://t.co/zEztpi3iHh
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/7/2020 7:45,Mahemdavad,I got msg. after clicking the link it is redirected to your site @ICICIPruLife why shouldn't I complaint against yo… https://t.co/uV5ysXnydc
Twitter,Twitter Web App,ICICI Prudential Life Insurance,2/7/2020 7:32,,"@ICICIPruLife I have been cheated badly by ICICI PRU sector 50 noida ICICI bank staff, in spite of opening the SIP,… https://t.co/ZGvLxufAbh"
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/7/2020 7:30,Mumbai,"@ICICIPruLife @bhartiaxalife someone seems to be running a fraud in your names, calling with promise of 2 lac payme… https://t.co/8ofnUyrco2"
Twitter,Twitter Web App,ICICI Prudential Life Insurance,2/7/2020 7:25,,RT @ICICIPruLife: Bouncer after bouncer. Yes! That's what millennial choices are to their elders. It's never easy when there's a generation…
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/7/2020 7:17,भारत वर्ष India🇮🇳,I rated ICICI Pru 10 out of 10 for the great experience I had with them! @ICICIPruLife @ICICIBank
Twitter,Twitter for iPhone,ICICI Prudential Life Insurance,2/7/2020 7:03,"Marattahalli, Bengaluru South",@ICICIPruLife what a bad service!! When I registered a policy it was at an easy of a fingertip. But now while surre… https://t.co/IMGPFYzG0l
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/7/2020 6:06,"नवी मुंबई, भारत",@ICICIPruLife today received call  from 022-48825600 asking me to extend SIP payment date by authorizing at below l… https://t.co/jORJERRyiQ
Twitter,Twitter Web App,ICICI Prudential Life Insurance,2/7/2020 5:56,"Mumbai, India","@ICICIPruLife Hello, your colleague in the social media team had called and said someone from ICICI Pru will call,… https://t.co/W4EIa2vIjH"
Twitter,Twitter Web App,ICICI Prudential Life Insurance,2/7/2020 5:11,"Mumbai, India","@ICICIPruLife Hello, your colleague in the social media team had called and said someone from ICICI Pru will call,… https://t.co/B7gs47PI9C"
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/7/2020 2:19,"Kolkata, India",@ICICIBank_Care @NaMo4PM @ZeeNewsHindi @CNBC_Awaaz @republic @Harvard @IIM_Calcutta @IITKgp @RahulGandhi… https://t.co/poyfJbArnC
Twitter,Twitter for Android,ICICI Prudential Life Insurance,2/7/2020 2:07,,@ICICIBank @ICICIBank_Care Pathetic irresponsible and unprofessional!! You guys dont even care... Even after so man… https://t.co/zB07XYBGHq
